record_id,user_id,user_name,region,subscription_type,movie_id,title,genre,type,watch_time_minutes,duration_minutes,watch_date,rating,device,status
11102,U859,Saanvi Jain,USA,Standard,M149,Squid Game,Drama,Movie,108,175,2025-08-17,2,Laptop,Incomplete
11103,U713,Benjamin Scott,Australia,Free,M462,Inception,Crime,TV Show,19,30,2025-10-10,4,Smart TV,Incomplete
11104,U443,Yash Garg,India,Premium,M930,Sacred Games,Sci-Fi,TV Show,15,26,2025-08-02,3,Smart TV,Incomplete
11105,U737,Ella Turner,USA,Premium,M375,Money Heist,Comedy,Movie,59,79,2025-08-06,2,Laptop,Incomplete
11106,U513,Arjun Mehra,Japan,Standard,M365,Jawan,Drama,Movie,56,75,2025-08-05,2,Tablet,Incomplete
11107,U527,Neha Verma,Australia,Premium,M712,Friends,Adventure,TV Show,51,56,2025-09-02,2,Mobile,Completed
11108,U306,Arjun Mehra,UAE,Free,M275,Narcos,Action,TV Show,16,28,2025-09-26,5,Laptop,Incomplete
11109,U958,Emma Johnson,Japan,Free,M432,Money Heist,Action,Movie,53,55,2025-09-05,1,Smart TV,Completed
11110,U482,Ella Turner,USA,Premium,M648,Breaking Bad,Sci-Fi,Movie,158,172,2025-08-06,3,Smart TV,Completed
11111,U187,Yash Garg,UK,Premium,M135,Mirzapur,Thriller,TV Show,35,38,2025-08-22,5,Laptop,Completed
11112,U880,Ryan Moore,USA,Premium,M908,Extraction,Sci-Fi,Movie,63,100,2025-08-25,3,Smart TV,Incomplete
11113,U296,Emma Johnson,USA,Free,M590,Narcos,Action,TV Show,42,56,2025-08-13,5,Smart TV,Incomplete
11114,U644,Neha Verma,Australia,Free,M647,House of the Dragon,Drama,TV Show,24,32,2025-10-30,4,Laptop,Incomplete
11115,U750,Neha Verma,Japan,Premium,M146,Reacher,Romance,Movie,132,134,2025-10-05,5,Tablet,Completed
11116,U489,Ethan Davis,Japan,Premium,M786,Interstellar,Thriller,TV Show,39,40,2025-09-20,3,Tablet,Completed
11117,U632,Saanvi Jain,USA,Standard,M622,Peaky Blinders,Drama,TV Show,20,26,2025-08-16,2,Mobile,Incomplete
11118,U829,Harshit Tiwari,USA,Standard,M908,Money Heist,Drama,Movie,38,55,2025-08-06,3,Laptop,Incomplete
11119,U551,Arjun Mehra,India,Standard,M163,Wednesday,Action,Movie,87,115,2025-10-24,4,Laptop,Incomplete
11120,U574,Lily Martin,USA,Standard,M825,Lucifer,Adventure,TV Show,41,46,2025-09-28,1,Mobile,Incomplete
11121,U892,Charlotte Adams,Japan,Premium,M818,Breaking Bad,Thriller,TV Show,23,40,2025-10-11,1,Mobile,Incomplete
11122,U656,Arnav Joshi,Australia,Premium,M578,Loki,Thriller,TV Show,14,20,2025-10-29,5,Mobile,Incomplete
11123,U401,Benjamin Scott,USA,Premium,M524,The Flash,Adventure,TV Show,50,57,2025-10-01,4,Laptop,Incomplete
11124,U395,Harshit Tiwari,Australia,Standard,M886,Squid Game,Fantasy,Movie,16,32,2025-08-10,1,Smart TV,Incomplete
11125,U806,Ryan Moore,UAE,Standard,M117,Loki,Sci-Fi,TV Show,26,52,2025-09-12,1,Smart TV,Incomplete
11126,U222,Sarah Lee,Australia,Free,M937,The Witcher,Action,Movie,140,144,2025-08-14,4,Laptop,Completed
11127,U213,Lucas Green,UK,Standard,M427,House of the Dragon,Romance,TV Show,21,43,2025-09-11,1,Tablet,Incomplete
11128,U771,Harshit Tiwari,UK,Premium,M900,Peaky Blinders,Action,TV Show,23,38,2025-10-13,4,Mobile,Incomplete
11129,U804,Arnav Joshi,USA,Free,M824,Sacred Games,Sci-Fi,Movie,63,88,2025-08-19,1,Tablet,Incomplete
11130,U552,Benjamin Scott,UAE,Premium,M351,Black Mirror,Fantasy,Movie,61,106,2025-08-01,2,Smart TV,Incomplete
11131,U430,David Wilson,USA,Free,M561,The Mandalorian,Action,Movie,35,68,2025-08-31,1,Smart TV,Incomplete
11132,U655,Sarah Lee,UAE,Free,M902,Dark,Sci-Fi,TV Show,47,57,2025-09-25,2,Laptop,Incomplete
11133,U761,Priya Nair,Japan,Free,M530,Cobra Kai,Adventure,Movie,134,158,2025-10-10,5,Smart TV,Incomplete
11134,U745,Ava White,Japan,Standard,M286,Friends,Romance,Movie,29,51,2025-08-02,2,Laptop,Incomplete
11135,U645,Jack Anderson,UAE,Standard,M629,Lucifer,Romance,Movie,134,149,2025-10-19,3,Tablet,Incomplete
11136,U977,Ava White,Japan,Premium,M195,Cobra Kai,Comedy,TV Show,44,44,2025-09-09,1,Tablet,Completed
11137,U465,Rohan Singh,Canada,Premium,M191,The 100,Romance,Movie,109,160,2025-08-16,3,Tablet,Incomplete
11138,U341,Saanvi Jain,India,Standard,M444,Money Heist,Romance,TV Show,16,24,2025-08-13,2,Smart TV,Incomplete
11139,U787,Aarav Gupta,Canada,Premium,M894,The Boys,Thriller,TV Show,16,26,2025-08-01,1,Laptop,Incomplete
11140,U898,Saanvi Jain,India,Standard,M679,Avatar,Sci-Fi,Movie,104,162,2025-08-23,5,Laptop,Incomplete
11141,U924,Isabella Thomas,UAE,Premium,M841,Black Mirror,Sci-Fi,TV Show,23,28,2025-09-08,3,Tablet,Incomplete
11142,U832,Isabella Thomas,UK,Free,M104,Narcos,Romance,Movie,18,37,2025-09-25,5,Laptop,Incomplete
11143,U438,Arnav Joshi,UAE,Premium,M236,Mirzapur,Fantasy,TV Show,28,35,2025-09-13,5,Smart TV,Incomplete
11144,U882,Benjamin Scott,UK,Premium,M970,The Boys,Fantasy,Movie,43,64,2025-09-20,4,Smart TV,Incomplete
11145,U681,Raj Sharma,UK,Free,M561,The Flash,Crime,Movie,104,176,2025-09-28,3,Smart TV,Incomplete
11146,U471,Sophia Hall,Japan,Standard,M565,Extraction,Fantasy,Movie,32,57,2025-10-19,2,Laptop,Incomplete
11147,U810,Lucas Green,USA,Premium,M168,Bridgerton,Action,Movie,21,26,2025-08-04,3,Laptop,Incomplete
11148,U169,Yash Garg,Australia,Standard,M847,Spider-Man: No Way Home,Thriller,TV Show,50,54,2025-09-03,4,Smart TV,Completed
11149,U338,Benjamin Scott,USA,Standard,M765,The Mandalorian,Fantasy,TV Show,46,60,2025-09-12,2,Tablet,Incomplete
11150,U807,Noah Clark,Canada,Standard,M781,The Flash,Action,TV Show,35,52,2025-08-12,4,Smart TV,Incomplete
11151,U435,Ryan Moore,Canada,Free,M427,Dune,Crime,Movie,125,155,2025-09-19,3,Smart TV,Incomplete
11152,U320,Neha Verma,UAE,Standard,M219,Peaky Blinders,Drama,TV Show,11,20,2025-08-17,1,Laptop,Incomplete
11153,U224,Raj Sharma,UK,Free,M479,Reacher,Romance,Movie,41,64,2025-08-29,5,Mobile,Incomplete
11154,U838,Priya Nair,Australia,Standard,M186,Lucifer,Fantasy,Movie,157,174,2025-09-27,1,Tablet,Completed
11155,U757,Charlotte Adams,UAE,Premium,M574,The Office,Drama,Movie,69,113,2025-10-23,5,Smart TV,Incomplete
11156,U781,Priya Nair,USA,Standard,M112,Black Mirror,Adventure,TV Show,39,39,2025-09-09,4,Mobile,Completed
11157,U358,Emma Johnson,UK,Standard,M320,Breaking Bad,Romance,TV Show,46,55,2025-09-11,2,Laptop,Incomplete
11158,U905,Lucas Green,UAE,Standard,M131,The 100,Crime,Movie,86,122,2025-10-21,4,Laptop,Incomplete
11159,U111,Jack Anderson,UK,Free,M457,Wednesday,Thriller,TV Show,24,47,2025-10-30,2,Tablet,Incomplete
11160,U969,Emma Johnson,UK,Standard,M349,Stranger Things,Comedy,TV Show,29,29,2025-09-08,4,Smart TV,Completed
11161,U752,Priya Nair,UK,Premium,M390,The Mandalorian,Action,Movie,50,78,2025-08-25,5,Mobile,Incomplete
11162,U147,Neha Verma,India,Premium,M100,Mirzapur,Adventure,TV Show,20,31,2025-10-06,3,Laptop,Incomplete
11163,U490,Mia Patel,UK,Free,M465,Inception,Sci-Fi,Movie,96,125,2025-10-06,1,Laptop,Incomplete
11164,U163,Benjamin Scott,UAE,Premium,M896,Loki,Crime,Movie,98,109,2025-08-05,4,Tablet,Incomplete
11165,U232,Arnav Joshi,USA,Free,M885,Wednesday,Crime,Movie,33,36,2025-08-20,1,Smart TV,Completed
11166,U188,Priya Nair,UK,Standard,M342,Game of Thrones,Action,Movie,60,102,2025-08-14,2,Smart TV,Incomplete
11167,U878,Meera Kapoor,UK,Premium,M451,Interstellar,Crime,Movie,146,174,2025-08-21,5,Smart TV,Incomplete
11168,U574,Saanvi Jain,UK,Premium,M243,Spider-Man: No Way Home,Fantasy,TV Show,26,51,2025-10-09,4,Tablet,Incomplete
11169,U707,Benjamin Scott,Australia,Premium,M318,Extraction,Thriller,TV Show,35,36,2025-08-31,2,Smart TV,Completed
11170,U743,Mia Patel,India,Standard,M265,Loki,Comedy,TV Show,19,29,2025-09-27,2,Smart TV,Incomplete
11171,U397,Noah Clark,UAE,Premium,M893,The Office,Sci-Fi,TV Show,47,53,2025-08-04,5,Mobile,Incomplete
11172,U687,Meera Kapoor,Australia,Premium,M802,Loki,Comedy,TV Show,36,38,2025-08-30,1,Smart TV,Completed
11173,U385,Neha Verma,India,Standard,M715,Jawan,Action,Movie,14,26,2025-09-05,1,Smart TV,Incomplete
11174,U696,Lily Martin,Japan,Free,M171,Bridgerton,Romance,Movie,27,37,2025-09-28,4,Laptop,Incomplete
11175,U224,Lucas Green,UK,Standard,M350,Sacred Games,Crime,Movie,82,95,2025-10-19,2,Tablet,Incomplete
11176,U335,Isabella Thomas,India,Free,M941,Lucifer,Fantasy,Movie,103,152,2025-09-14,1,Laptop,Incomplete
11177,U350,Neha Verma,Japan,Standard,M435,The 100,Drama,Movie,101,124,2025-09-10,3,Tablet,Incomplete
11178,U451,Lucas Green,Australia,Standard,M610,Inception,Comedy,TV Show,45,51,2025-10-18,5,Tablet,Incomplete
11179,U955,Saanvi Jain,UAE,Standard,M175,Reacher,Sci-Fi,TV Show,28,32,2025-08-07,3,Tablet,Incomplete
11180,U581,Aarav Gupta,USA,Standard,M120,The Crown,Crime,Movie,109,163,2025-10-05,4,Mobile,Incomplete
11181,U606,David Wilson,USA,Premium,M418,Squid Game,Drama,Movie,81,103,2025-09-22,3,Laptop,Incomplete
11182,U872,Neha Verma,UK,Standard,M462,The Crown,Action,Movie,97,122,2025-08-19,1,Mobile,Incomplete
11183,U888,Priya Nair,Canada,Free,M506,Dune,Fantasy,TV Show,41,42,2025-08-12,2,Smart TV,Completed
11184,U113,Noah Clark,UAE,Standard,M432,Loki,Thriller,TV Show,45,50,2025-10-09,4,Laptop,Completed
11185,U915,Oliver Brown,UK,Free,M532,Inception,Fantasy,Movie,82,93,2025-10-02,2,Smart TV,Incomplete
11186,U362,Yash Garg,Canada,Premium,M505,Loki,Romance,TV Show,39,56,2025-10-20,3,Tablet,Incomplete
11187,U348,Rohan Singh,UK,Premium,M663,Lucifer,Comedy,TV Show,50,57,2025-10-08,4,Tablet,Incomplete
11188,U191,Saanvi Jain,Canada,Free,M204,Sacred Games,Crime,TV Show,37,45,2025-08-30,4,Tablet,Incomplete
11189,U975,Lily Martin,UAE,Free,M500,Breaking Bad,Drama,Movie,58,111,2025-09-29,3,Laptop,Incomplete
11190,U959,Harshit Tiwari,Australia,Premium,M102,Lucifer,Crime,TV Show,32,47,2025-10-16,5,Smart TV,Incomplete
11191,U865,Raj Sharma,UAE,Standard,M670,Mirzapur,Comedy,Movie,26,33,2025-09-09,3,Laptop,Incomplete
11192,U911,Sarah Lee,USA,Premium,M800,Extraction,Crime,TV Show,19,36,2025-08-24,5,Mobile,Incomplete
11193,U836,Sophia Hall,Canada,Free,M819,Cobra Kai,Action,Movie,51,64,2025-08-24,5,Mobile,Incomplete
11194,U215,Raj Sharma,Japan,Standard,M283,Cobra Kai,Romance,Movie,47,68,2025-08-29,5,Smart TV,Incomplete
11195,U345,Benjamin Scott,UK,Premium,M267,The Flash,Sci-Fi,TV Show,33,55,2025-08-03,5,Smart TV,Incomplete
11196,U572,Ella Turner,UK,Premium,M842,Dark,Sci-Fi,Movie,55,78,2025-08-03,4,Mobile,Incomplete
11197,U202,Aarav Gupta,UK,Premium,M915,The Mandalorian,Romance,Movie,92,159,2025-08-08,3,Smart TV,Incomplete
11198,U206,Aarav Gupta,Australia,Standard,M499,The Crown,Drama,TV Show,37,39,2025-10-10,2,Smart TV,Completed
11199,U207,Raj Sharma,India,Standard,M282,Black Mirror,Drama,TV Show,33,36,2025-10-06,3,Laptop,Completed
11200,U366,Ethan Davis,Japan,Free,M274,Black Mirror,Adventure,Movie,114,161,2025-10-07,5,Mobile,Incomplete
11201,U659,David Wilson,India,Premium,M108,Inception,Drama,Movie,33,60,2025-08-16,3,Laptop,Incomplete
11202,U650,Priya Nair,UAE,Premium,M791,Bridgerton,Thriller,TV Show,19,21,2025-10-03,3,Tablet,Completed
11203,U673,Oliver Brown,Canada,Standard,M357,Money Heist,Romance,TV Show,15,31,2025-08-22,4,Mobile,Incomplete
11204,U769,Meera Kapoor,UK,Free,M297,The Crown,Adventure,Movie,107,120,2025-10-07,5,Mobile,Incomplete
11205,U620,Yash Garg,UAE,Premium,M906,Stranger Things,Fantasy,TV Show,10,20,2025-09-28,1,Mobile,Incomplete
11206,U141,Jack Anderson,UK,Standard,M982,Breaking Bad,Drama,Movie,123,127,2025-10-13,2,Mobile,Completed
11207,U742,Yash Garg,UK,Free,M372,Stranger Things,Romance,TV Show,20,28,2025-09-11,2,Smart TV,Incomplete
11208,U509,Priya Nair,Canada,Premium,M575,Wednesday,Romance,Movie,116,160,2025-09-21,2,Tablet,Incomplete
11209,U266,Ava White,UK,Standard,M213,Peaky Blinders,Fantasy,Movie,35,55,2025-08-01,3,Mobile,Incomplete
11210,U267,Lily Martin,USA,Standard,M641,House of the Dragon,Comedy,Movie,75,85,2025-10-06,2,Mobile,Incomplete
11211,U965,Saanvi Jain,India,Standard,M294,Bridgerton,Adventure,TV Show,41,46,2025-10-07,2,Laptop,Incomplete
11212,U915,Yash Garg,UAE,Free,M118,Extraction,Fantasy,TV Show,31,58,2025-09-02,1,Mobile,Incomplete
11213,U732,Jack Anderson,Australia,Free,M861,Dark,Sci-Fi,TV Show,19,35,2025-10-22,1,Laptop,Incomplete
11214,U421,Harshit Tiwari,India,Free,M875,Reacher,Drama,Movie,85,130,2025-09-17,2,Laptop,Incomplete
11215,U752,Ryan Moore,USA,Premium,M884,The Office,Fantasy,TV Show,16,26,2025-09-11,2,Laptop,Incomplete
11216,U751,Sophia Hall,Australia,Premium,M913,Jawan,Drama,TV Show,34,34,2025-10-16,3,Mobile,Completed
11217,U186,Aarav Gupta,USA,Free,M339,Extraction,Comedy,TV Show,33,45,2025-10-20,4,Tablet,Incomplete
11218,U858,Ethan Davis,USA,Free,M274,Money Heist,Adventure,TV Show,26,32,2025-08-07,1,Smart TV,Incomplete
11219,U437,Benjamin Scott,UK,Standard,M210,Breaking Bad,Thriller,Movie,43,56,2025-10-19,3,Laptop,Incomplete
11220,U700,Priya Nair,Japan,Free,M870,Interstellar,Drama,Movie,49,81,2025-10-20,3,Smart TV,Incomplete
11221,U947,Aarav Gupta,UAE,Free,M369,Cobra Kai,Thriller,TV Show,36,58,2025-08-01,3,Smart TV,Incomplete
11222,U565,Neha Verma,Canada,Standard,M688,Dune,Drama,TV Show,31,40,2025-08-12,5,Mobile,Incomplete
11223,U442,Ryan Moore,UAE,Standard,M268,Inception,Sci-Fi,Movie,53,59,2025-10-29,1,Laptop,Incomplete
11224,U196,Lily Martin,India,Premium,M346,Stranger Things,Sci-Fi,TV Show,28,40,2025-08-19,5,Mobile,Incomplete
11225,U952,Sophia Hall,UAE,Standard,M130,Stranger Things,Thriller,Movie,89,141,2025-09-15,4,Smart TV,Incomplete
11226,U522,Emma Johnson,Australia,Standard,M201,Dune,Action,Movie,30,58,2025-09-04,1,Tablet,Incomplete
11227,U598,Aisha Khan,UK,Premium,M497,Peaky Blinders,Thriller,TV Show,26,53,2025-10-10,4,Mobile,Incomplete
11228,U247,Ava White,UAE,Free,M734,The 100,Fantasy,TV Show,27,34,2025-09-02,3,Laptop,Incomplete
11229,U909,Harshit Tiwari,Japan,Standard,M441,Peaky Blinders,Adventure,Movie,106,131,2025-09-20,4,Mobile,Incomplete
11230,U706,Sophia Hall,India,Standard,M683,The Flash,Action,TV Show,36,47,2025-09-05,5,Smart TV,Incomplete
11231,U133,Raj Sharma,Canada,Free,M696,The 100,Drama,TV Show,25,49,2025-10-22,4,Smart TV,Incomplete
11232,U519,Yash Garg,Japan,Standard,M164,Interstellar,Action,TV Show,49,59,2025-09-12,5,Mobile,Incomplete
11233,U426,Priya Nair,India,Free,M910,Avatar,Fantasy,Movie,40,50,2025-09-26,2,Tablet,Incomplete
11234,U856,Ryan Moore,Australia,Premium,M585,Spider-Man: No Way Home,Crime,Movie,39,53,2025-08-14,2,Tablet,Incomplete
11235,U797,Jack Anderson,USA,Free,M884,The Boys,Action,TV Show,41,44,2025-10-07,3,Tablet,Completed
11236,U725,Mia Patel,Canada,Standard,M476,The Crown,Action,TV Show,25,42,2025-08-19,2,Mobile,Incomplete
11237,U783,Mia Patel,UK,Premium,M209,Friends,Drama,TV Show,17,28,2025-08-09,5,Mobile,Incomplete
11238,U489,Arnav Joshi,UAE,Standard,M361,Lucifer,Crime,Movie,172,179,2025-08-16,1,Smart TV,Completed
11239,U129,Charlotte Adams,UK,Standard,M759,Game of Thrones,Comedy,Movie,81,85,2025-08-09,4,Smart TV,Completed
11240,U811,Raj Sharma,India,Free,M671,Inception,Crime,Movie,48,71,2025-09-26,4,Tablet,Incomplete
11241,U330,Charlotte Adams,Canada,Free,M948,Peaky Blinders,Thriller,Movie,57,115,2025-08-18,4,Tablet,Incomplete
11242,U350,Rohan Singh,USA,Premium,M543,The Mandalorian,Adventure,Movie,72,102,2025-09-26,1,Smart TV,Incomplete
11243,U342,Aarav Gupta,India,Premium,M676,House of the Dragon,Drama,Movie,39,79,2025-09-02,4,Mobile,Incomplete
11244,U127,Charlotte Adams,Canada,Premium,M520,The Witcher,Drama,TV Show,22,24,2025-09-11,3,Mobile,Completed
11245,U559,Arjun Mehra,USA,Free,M139,The Mandalorian,Action,TV Show,18,27,2025-08-22,5,Laptop,Incomplete
11246,U898,Aisha Khan,UK,Free,M597,Breaking Bad,Crime,Movie,90,174,2025-10-07,1,Tablet,Incomplete
11247,U654,Arjun Mehra,Australia,Free,M675,Extraction,Comedy,TV Show,44,55,2025-08-29,4,Mobile,Incomplete
11248,U568,Harshit Tiwari,UAE,Standard,M291,Vikings,Comedy,TV Show,51,56,2025-10-27,2,Smart TV,Completed
11249,U164,Saanvi Jain,UAE,Free,M781,Money Heist,Romance,TV Show,10,21,2025-10-06,2,Laptop,Incomplete
11250,U741,Aarav Gupta,Australia,Premium,M657,Friends,Crime,Movie,37,45,2025-10-09,2,Tablet,Incomplete
11251,U931,Lucas Green,UK,Free,M776,Avatar,Adventure,TV Show,28,56,2025-09-23,3,Smart TV,Incomplete
11252,U938,Diya Reddy,Japan,Free,M587,Vikings,Romance,TV Show,31,46,2025-08-30,5,Laptop,Incomplete
11253,U277,Sarah Lee,USA,Premium,M905,Narcos,Fantasy,TV Show,31,50,2025-08-24,5,Mobile,Incomplete
11254,U720,Priya Nair,UK,Premium,M905,Black Mirror,Drama,TV Show,19,31,2025-08-01,3,Mobile,Incomplete
11255,U921,Aisha Khan,UK,Premium,M837,Friends,Crime,TV Show,40,47,2025-08-27,5,Tablet,Incomplete
11256,U351,Harshit Tiwari,India,Standard,M774,Interstellar,Action,TV Show,17,26,2025-09-27,3,Smart TV,Incomplete
11257,U918,David Wilson,UAE,Premium,M931,The Crown,Crime,Movie,56,71,2025-10-18,2,Smart TV,Incomplete
11258,U457,Aisha Khan,Canada,Free,M609,The Flash,Thriller,TV Show,32,58,2025-08-08,5,Laptop,Incomplete
11259,U766,Noah Clark,India,Standard,M229,Reacher,Action,Movie,129,154,2025-09-09,2,Mobile,Incomplete
11260,U783,Oliver Brown,India,Standard,M447,Cobra Kai,Comedy,Movie,173,178,2025-10-16,1,Mobile,Completed
11261,U193,David Wilson,UK,Premium,M943,Reacher,Action,TV Show,36,47,2025-08-04,3,Mobile,Incomplete
11262,U139,Ethan Davis,India,Standard,M866,Peaky Blinders,Thriller,Movie,95,177,2025-10-16,1,Smart TV,Incomplete
11263,U244,Jack Anderson,Canada,Premium,M450,Black Mirror,Comedy,Movie,114,129,2025-08-24,2,Smart TV,Incomplete
11264,U769,Diya Reddy,Japan,Premium,M882,Extraction,Comedy,Movie,72,129,2025-08-15,3,Mobile,Incomplete
11265,U846,Sarah Lee,USA,Free,M230,Jawan,Drama,Movie,104,167,2025-08-17,1,Tablet,Incomplete
11266,U722,Charlotte Adams,Canada,Premium,M282,Friends,Romance,TV Show,47,47,2025-08-16,4,Mobile,Completed
11267,U960,David Wilson,Canada,Premium,M684,Loki,Action,Movie,131,143,2025-08-17,1,Smart TV,Completed
11268,U947,Diya Reddy,USA,Premium,M551,The 100,Adventure,TV Show,24,40,2025-08-21,1,Tablet,Incomplete
11269,U194,David Wilson,UAE,Free,M271,Interstellar,Romance,Movie,30,39,2025-10-26,4,Tablet,Incomplete
11270,U834,Jack Anderson,Canada,Premium,M974,Spider-Man: No Way Home,Sci-Fi,Movie,78,105,2025-08-08,1,Smart TV,Incomplete
11271,U113,Oliver Brown,Australia,Premium,M113,Bridgerton,Thriller,Movie,52,92,2025-10-28,4,Tablet,Incomplete
11272,U257,Saanvi Jain,India,Free,M491,Game of Thrones,Comedy,TV Show,21,32,2025-09-20,3,Mobile,Incomplete
11273,U174,Meera Kapoor,Canada,Premium,M782,Jawan,Thriller,Movie,104,176,2025-08-12,3,Smart TV,Incomplete
11274,U249,Lucas Green,Canada,Free,M558,Inception,Fantasy,Movie,24,46,2025-09-02,1,Tablet,Incomplete
11275,U341,Meera Kapoor,UK,Standard,M701,Game of Thrones,Crime,Movie,77,102,2025-09-21,2,Tablet,Incomplete
11276,U414,Isabella Thomas,Australia,Premium,M699,Avatar,Sci-Fi,Movie,117,178,2025-10-10,1,Laptop,Incomplete
11277,U479,Arnav Joshi,Japan,Standard,M321,Squid Game,Adventure,TV Show,36,51,2025-09-16,3,Smart TV,Incomplete
11278,U961,Sophia Hall,India,Standard,M181,Black Mirror,Thriller,Movie,17,27,2025-08-01,4,Smart TV,Incomplete
11279,U916,Oliver Brown,Japan,Premium,M461,Peaky Blinders,Fantasy,TV Show,27,42,2025-10-20,2,Tablet,Incomplete
11280,U111,Benjamin Scott,UAE,Standard,M687,Bridgerton,Romance,TV Show,38,38,2025-09-05,3,Mobile,Completed
11281,U988,Ava White,UAE,Standard,M729,House of the Dragon,Comedy,Movie,39,42,2025-09-28,1,Tablet,Completed
11282,U245,Arnav Joshi,Australia,Free,M281,Vikings,Action,TV Show,22,39,2025-09-26,2,Mobile,Incomplete
11283,U303,Priya Nair,India,Free,M607,Reacher,Action,TV Show,12,25,2025-08-23,3,Mobile,Incomplete
11284,U215,Lily Martin,USA,Free,M406,Mirzapur,Action,TV Show,20,40,2025-09-05,3,Mobile,Incomplete
11285,U406,Aisha Khan,UK,Standard,M179,Peaky Blinders,Comedy,Movie,53,94,2025-09-23,5,Laptop,Incomplete
11286,U241,Arnav Joshi,Japan,Premium,M766,Dark,Sci-Fi,Movie,114,156,2025-09-15,4,Smart TV,Incomplete
11287,U236,Emma Johnson,India,Premium,M638,Jawan,Romance,TV Show,21,22,2025-09-14,4,Tablet,Completed
11288,U921,David Wilson,Canada,Standard,M482,Cobra Kai,Adventure,Movie,128,140,2025-10-17,2,Mobile,Completed
11289,U206,Aarav Gupta,UK,Premium,M599,Dune,Crime,TV Show,23,25,2025-10-15,5,Tablet,Completed
11290,U855,Isabella Thomas,India,Free,M352,Friends,Romance,TV Show,37,39,2025-08-09,1,Laptop,Completed
11291,U105,Ryan Moore,UK,Free,M369,The 100,Comedy,Movie,39,62,2025-09-26,4,Laptop,Incomplete
11292,U669,Saanvi Jain,UK,Standard,M205,The Boys,Drama,TV Show,29,47,2025-09-13,5,Tablet,Incomplete
11293,U870,Meera Kapoor,Canada,Premium,M957,The Flash,Crime,TV Show,24,38,2025-10-24,3,Tablet,Incomplete
11294,U717,Aisha Khan,USA,Standard,M419,Jawan,Thriller,Movie,38,38,2025-08-20,5,Smart TV,Completed
11295,U483,David Wilson,UK,Free,M797,Lucifer,Drama,Movie,121,159,2025-08-19,5,Mobile,Incomplete
11296,U572,Arjun Mehra,USA,Premium,M375,Sacred Games,Comedy,TV Show,16,28,2025-09-09,4,Smart TV,Incomplete
11297,U503,Noah Clark,Australia,Free,M783,Stranger Things,Thriller,Movie,41,56,2025-09-08,5,Mobile,Incomplete
11298,U546,David Wilson,Japan,Premium,M477,The Flash,Sci-Fi,TV Show,45,45,2025-09-09,5,Smart TV,Completed
11299,U989,Sarah Lee,Japan,Free,M989,Avatar,Drama,Movie,55,110,2025-08-10,3,Mobile,Incomplete
11300,U694,Lucas Green,Canada,Premium,M192,Avatar,Adventure,TV Show,14,26,2025-09-08,5,Laptop,Incomplete
11301,U655,Ethan Davis,Australia,Free,M509,Reacher,Fantasy,TV Show,39,39,2025-09-12,1,Mobile,Completed
11302,U874,Harshit Tiwari,UK,Standard,M172,Lucifer,Romance,TV Show,33,36,2025-08-09,2,Mobile,Completed
11303,U155,Harshit Tiwari,UAE,Standard,M304,Interstellar,Comedy,TV Show,36,45,2025-09-19,4,Tablet,Incomplete
11304,U359,Sophia Hall,India,Premium,M526,The Flash,Action,Movie,105,125,2025-10-21,3,Tablet,Incomplete
11305,U642,Ava White,UK,Premium,M766,Reacher,Romance,TV Show,38,54,2025-09-30,4,Smart TV,Incomplete
11306,U506,Charlotte Adams,Australia,Premium,M919,Avatar,Drama,TV Show,18,31,2025-09-11,3,Mobile,Incomplete
11307,U540,Saanvi Jain,UAE,Premium,M198,Spider-Man: No Way Home,Adventure,TV Show,26,46,2025-10-02,3,Smart TV,Incomplete
11308,U977,Ryan Moore,UAE,Standard,M982,Black Mirror,Crime,TV Show,48,55,2025-08-05,1,Laptop,Incomplete
11309,U937,Ella Turner,India,Free,M304,Inception,Action,TV Show,21,29,2025-08-25,2,Tablet,Incomplete
11310,U446,Mia Patel,USA,Standard,M630,Avatar,Sci-Fi,TV Show,29,56,2025-09-10,4,Tablet,Incomplete
11311,U837,Lily Martin,Japan,Standard,M525,Game of Thrones,Thriller,TV Show,32,45,2025-10-18,3,Smart TV,Incomplete
11312,U625,Ryan Moore,UAE,Premium,M981,The Flash,Fantasy,Movie,144,158,2025-08-06,1,Mobile,Completed
11313,U856,Arjun Mehra,UK,Standard,M443,Wednesday,Action,TV Show,30,40,2025-10-27,4,Smart TV,Incomplete
11314,U783,Aarav Gupta,Japan,Premium,M744,The Mandalorian,Adventure,TV Show,35,41,2025-09-03,1,Mobile,Incomplete
11315,U521,Emma Johnson,UAE,Premium,M713,Loki,Action,TV Show,47,60,2025-08-11,1,Smart TV,Incomplete
11316,U382,Priya Nair,USA,Free,M274,The Boys,Adventure,Movie,32,37,2025-09-30,5,Mobile,Incomplete
11317,U400,Raj Sharma,Japan,Standard,M151,Cobra Kai,Fantasy,Movie,84,123,2025-09-17,5,Mobile,Incomplete
11318,U418,Saanvi Jain,UAE,Standard,M634,Game of Thrones,Comedy,TV Show,25,51,2025-08-20,4,Smart TV,Incomplete
11319,U239,Charlotte Adams,UK,Premium,M205,Wednesday,Fantasy,Movie,76,94,2025-09-20,4,Laptop,Incomplete
11320,U645,Aisha Khan,India,Premium,M441,Lucifer,Sci-Fi,Movie,90,119,2025-10-28,5,Smart TV,Incomplete
11321,U600,Noah Clark,Australia,Free,M785,Money Heist,Comedy,TV Show,28,57,2025-10-06,1,Tablet,Incomplete
